profile,seed,snr_db,l_value,sample_index,grid_channel_nmse_db,candan_channel_nmse_db,candan_gain_vs_grid_db,candan_residual_reduction_fraction,gate_pass,candan_minimum_zeta,candan_mean_zeta,candan_clipping_rate,grid_delay_rmse_bins,grid_delay_rmse_ns,grid_projected_spatial_rmse_bins,grid_projected_spatial_rmse,grid_joint_quarter_bin_hit,grid_joint_tenth_bin_hit,grid_delay_quarter_bin_hit,grid_spatial_quarter_bin_hit,grid_delay_tenth_bin_hit,grid_spatial_tenth_bin_hit,grid_median_delay_error_bins,grid_median_projected_spatial_error_bins,grid_median_coordinate_error_bins,candan_delay_rmse_bins,gated_candan_delay_rmse_bins,candan_delay_rmse_ns,gated_candan_delay_rmse_ns,candan_projected_spatial_rmse_bins,gated_candan_projected_spatial_rmse_bins,candan_projected_spatial_rmse,gated_candan_projected_spatial_rmse,candan_joint_quarter_bin_hit,gated_candan_joint_quarter_bin_hit,candan_joint_tenth_bin_hit,gated_candan_joint_tenth_bin_hit,candan_delay_quarter_bin_hit,gated_candan_delay_quarter_bin_hit,candan_spatial_quarter_bin_hit,gated_candan_spatial_quarter_bin_hit,candan_delay_tenth_bin_hit,gated_candan_delay_tenth_bin_hit,candan_spatial_tenth_bin_hit,gated_candan_spatial_tenth_bin_hit,candan_median_delay_error_bins,gated_candan_median_delay_error_bins,candan_median_projected_spatial_error_bins,gated_candan_median_projected_spatial_error_bins,candan_median_coordinate_error_bins,gated_candan_median_coordinate_error_bins
D,20260628,20.0,16,29,-24.616819069123814,-25.236209750529063,0.6193906814052497,0.0002987608068836245,1,0.07261584800170216,0.6173486670434419,0.5,1.2731111766193355,165.76968445564265,0.6388315141730259,0.15970787854325647,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.46153846153846156,0.3076923076923077,0.23076923076923078,0.4557439074851573,0.3291015625,0.6118270184207341,1.2698430964149856,1.2698430964149856,165.3441531790346,165.3441531790346,0.5624503580469538,0.5624503580469538,0.14061258951173844,0.14061258951173844,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.3076923076923077,0.5384615384615384,0.5384615384615384,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.5758853805612959,0.5758853805612959,0.24098909381405376,0.24098909381405376,0.666950619378026,0.666950619378026
D,20260628,20.0,16,30,-26.631005726428224,-23.75152014546128,-2.879485580966943,-0.002440956448281982,0,0.15890162464361351,0.7195437514075083,0.4375,1.3037686451488755,169.76154233709318,0.5461976268326829,0.13654940670817073,0.15384615384615385,0.15384615384615385,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.3076923076923077,0.4700159843196161,0.412109375,0.7704010596841544,1.400843182262536,1.3037686451488755,182.40145602376774,169.76154233709318,0.5760900635555526,0.5461976268326829,0.14402251588888815,0.13654940670817073,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.6923076923076923,0.38461538461538464,0.07692307692307693,0.38461538461538464,0.6153846153846154,0.3076923076923077,0.5790399392135441,0.4700159843196161,0.087890625,0.412109375,0.664411914463543,0.7704010596841544
D,20260628,20.0,16,31,-25.064423093385706,-25.28043113915928,0.2160080457735738,-0.00039231945323750517,0,0.03400908675594337,0.6545383324471656,0.25,2.0225345921796185,263.3508583567212,0.8414538840605146,0.21036347101512864,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.23076923076923078,1.1042559567140413,0.54296875,1.4604442578734094,1.9721745587403061,2.0225345921796185,256.79356233597736,263.3508583567212,0.929948399033124,0.8414538840605146,0.232487099758281,0.21036347101512864,0.0,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.23076923076923078,1.0744302487343234,1.1042559567140413,0.6397897156388188,0.54296875,1.5754856179961676,1.4604442578734094
D,20260628,20.0,16,32,-24.12283333319332,-28.503321446750057,4.380488113556737,0.001608796006180909,1,0.10812987277447374,0.6775909787588125,0.40625,1.7140770205627036,223.1871120524354,0.6112222155547626,0.15280555388869066,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.46153846153846156,0.38461538461538464,0.46153846153846156,0.4700159843196161,0.26171875,0.8298081204449793,1.6933658598212264,1.6933658598212264,220.49034633088888,220.49034633088888,0.6560798484445488,0.6560798484445488,0.1640199621111372,0.1640199621111372,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.46153846153846156,0.46153846153846156,0.38461538461538464,0.38461538461538464,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.38461538461538464,0.3734612228426428,0.3734612228426428,0.4853515625,0.4853515625,0.6108926045645169,0.6108926045645169
D,20260628,20.0,16,33,-26.201805526088936,-26.405059020539227,0.20325349445029062,-0.00041476838601780565,0,0.05543274693853514,0.6269065976138992,0.4375,2.1799076054593387,283.8421361275181,0.6965846867274129,0.17414617168185323,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.46153846153846156,0.38461538461538464,0.38461538461538464,0.4700159843196161,0.443359375,0.6372311740096019,2.324420713718655,2.1799076054593387,302.65894709878324,283.8421361275181,0.7165296817148639,0.6965846867274129,0.17913242042871597,0.17414617168185323,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.38461538461538464,0.38461538461538464,0.5384615384615384,0.46153846153846156,0.15384615384615385,0.38461538461538464,0.46153846153846156,0.38461538461538464,0.4171344915180838,0.4700159843196161,0.2431640625,0.443359375,0.5809341759867678,0.6372311740096019
D,20260628,20.0,16,34,-26.24989723842029,-26.670869739391698,0.42097250097140915,-0.0002806438880898921,0,0.12917399356103898,0.7334831883391417,0.28125,0.545944484187796,71.08652137861927,0.8495579117923818,0.21238947794809546,0.23076923076923078,0.23076923076923078,0.5384615384615384,0.3076923076923077,0.46153846153846156,0.3076923076923077,0.23763194400817161,0.517578125,0.7617293082559126,0.6168554362309757,0.545944484187796,80.31971825924164,71.08652137861927,0.8971486782630613,0.8495579117923818,0.22428716956576533,0.21238947794809546,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.46153846153846156,0.5384615384615384,0.3076923076923077,0.3076923076923077,0.23076923076923078,0.46153846153846156,0.3076923076923077,0.3076923076923077,0.3731712047930386,0.23763194400817161,0.50390625,0.517578125,0.7543365872588201,0.7617293082559126
D,20260628,20.0,16,35,-26.50926671843816,-26.226232812851723,-0.2830339055864357,-0.0005399582714008012,0,0.09092523324331966,0.6671905129131918,0.3125,1.9666104258620278,256.06906586745157,0.6424053139038614,0.16060132847596534,0.15384615384615385,0.15384615384615385,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.3076923076923077,0.4700159843196161,0.333984375,1.016701964689051,1.9165744438041212,1.9666104258620278,249.55396403699498,256.06906586745157,0.8514751233383309,0.6424053139038614,0.21286878083458272,0.16060132847596534,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.23076923076923078,0.38461538461538464,0.3076923076923077,0.3076923076923077,0.6042559567140415,0.4700159843196161,0.572265625,0.333984375,1.3164693145239121,1.016701964689051
D,20260628,20.0,16,36,-25.70491036861246,-24.523315709467344,-1.1815946591451159,-0.0009553542255464446,0,0.12190657693386861,0.6739431133046848,0.375,1.644129051383951,214.07930356561863,0.5288078827781729,0.13220197069454323,0.3076923076923077,0.23076923076923078,0.3076923076923077,0.38461538461538464,0.3076923076923077,0.3076923076923077,0.4700159843196161,0.3984375,1.1093712148662627,1.60937931076504,1.644129051383951,209.5545977558646,214.07930356561863,0.8154005365925957,0.5288078827781729,0.20385013414814893,0.13220197069454323,0.07692307692307693,0.3076923076923077,0.0,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.38461538461538464,0.38461538461538464,0.0,0.3076923076923077,0.23076923076923078,0.3076923076923077,0.8631999900098889,0.4700159843196161,0.46875,0.3984375,1.4915904421200499,1.1093712148662627
D,20260628,20.0,16,37,-25.66929282081184,-26.8537417156529,1.1844488948410614,-0.00040043768627351026,0,0.05456938948540516,0.6432094562797406,0.375,2.1291073345408753,277.2275175183432,0.6002320354458355,0.15005800886145887,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.38461538461538464,0.3076923076923077,0.3076923076923077,0.4700159843196161,0.537109375,1.1014162629564719,2.1713490116541507,2.1291073345408753,282.72773589246754,277.2275175183432,0.6964801257456934,0.6002320354458355,0.17412003143642335,0.15005800886145887,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.3076923076923077,0.5384615384615384,0.38461538461538464,0.15384615384615385,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.8854720600647851,0.4700159843196161,0.1943359375,0.537109375,0.9773402736782916,1.1014162629564719
D,20260628,20.0,16,38,-25.170678064834632,-27.397549801408,2.2268717365733686,0.00010478775753839688,1,0.1016684114674806,0.6534404122801429,0.4375,1.0839437443844886,141.13850838339695,0.8818003316401887,0.22045008291004717,0.15384615384615385,0.15384615384615385,0.38461538461538464,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.4700159843196161,0.3955078125,0.8383918753287565,1.0020003855168644,1.0020003855168644,130.4688001975084,130.4688001975084,0.8537306777686775,0.8537306777686775,0.21343266944216938,0.21343266944216938,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.46153846153846156,0.46153846153846156,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.38461538461538464,0.4532159816008062,0.4532159816008062,0.3037109375,0.3037109375,0.590779283117371,0.590779283117371
D,20260628,20.0,16,39,-24.301564889212536,-25.091973568068006,0.7904086788554707,0.00023549213863810307,1,0.05996785518733427,0.6524440579476118,0.40625,2.179121542278753,283.7397841508793,0.5690000524496354,0.14225001311240884,0.23076923076923078,0.15384615384615385,0.38461538461538464,0.46153846153846156,0.38461538461538464,0.3076923076923077,0.4700159843196161,0.294921875,1.0247666592330384,2.242008068550079,2.242008068550079,291.9281339257916,291.9281339257916,0.720426659298712,0.720426659298712,0.180106664824678,0.180106664824678,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.46153846153846156,0.46153846153846156,0.15384615384615385,0.15384615384615385,0.38461538461538464,0.38461538461538464,0.8631999900098889,0.8631999900098889,0.25958211001871945,0.25958211001871945,0.9013862072357458,0.9013862072357458
D,20260628,20.0,16,40,-24.59790978131838,-20.800341269004505,-3.797568512313873,-0.005300741260088455,0,0.07120220762562254,0.5987180573367978,0.71875,2.3152911596830354,301.4702030837286,0.6276845936279619,0.15692114840699048,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.3076923076923077,0.4700159843196161,0.3271484375,0.6608763704379138,2.5068250710846853,2.3152911596830354,326.40951446415175,301.4702030837286,0.631856936460763,0.6276845936279619,0.15796423411519075,0.15692114840699048,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.5384615384615384,0.38461538461538464,0.07692307692307693,0.38461538461538464,0.5384615384615384,0.3076923076923077,0.5790399392135441,0.4700159843196161,0.0673828125,0.3271484375,0.6904457831814744,0.6608763704379138
D,20260628,20.0,16,41,-26.72873503522796,-26.686610556932663,-0.042124478295296086,2.304386173623829e-05,0,0.22812835884963625,0.8169724678194662,0.3125,1.378831521052182,179.53535430366955,0.5585469292465816,0.1396367323116454,0.15384615384615385,0.15384615384615385,0.38461538461538464,0.38461538461538464,0.3076923076923077,0.38461538461538464,0.3854720600647851,0.4716796875,0.7490496965439623,1.4211520345995905,1.378831521052182,185.04583783848835,179.53535430366955,0.6613908792900278,0.5585469292465816,0.16534771982250696,0.1396367323116454,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.38461538461538464,0.5384615384615384,0.38461538461538464,0.07692307692307693,0.3076923076923077,0.46153846153846156,0.38461538461538464,0.49372800125274796,0.3854720600647851,0.1435546875,0.4716796875,0.8483660825164038,0.7490496965439623
D,20260628,20.0,16,42,-27.4079736391513,-25.781728860202804,-1.6262447789484966,-0.0004534972447558256,0,0.07560143912760843,0.7112090614425356,0.375,1.7697554779817546,230.43691119554097,0.6624477725765267,0.16561194314413166,0.15384615384615385,0.15384615384615385,0.38461538461538464,0.5384615384615384,0.38461538461538464,0.38461538461538464,0.4700159843196161,0.2353515625,0.6397140744251761,1.9062348398068212,1.7697554779817546,248.20766143317985,230.43691119554097,0.7475982877064061,0.6624477725765267,0.18689957192660153,0.16561194314413166,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.38461538461538464,0.38461538461538464,0.46153846153846156,0.5384615384615384,0.23076923076923078,0.38461538461538464,0.3076923076923077,0.38461538461538464,0.4241956243481723,0.4700159843196161,0.322265625,0.2353515625,0.5894613800331759,0.6397140744251761
D,20260628,20.0,16,43,-25.799533196050476,-21.280453102036944,-4.519080094013532,-0.0048621901031003275,0,0.18102424764883543,0.6818979633925033,0.46875,0.8532218266042653,111.09659200576371,0.5637538010730805,0.14093845026827012,0.23076923076923078,0.15384615384615385,0.5384615384615384,0.38461538461538464,0.46153846153846156,0.23076923076923078,0.10425595671404138,0.427734375,0.5370976396251251,0.8009824905538707,0.8532218266042653,104.29459512420192,111.09659200576371,0.6986930452714051,0.5637538010730805,0.17467326131785127,0.14093845026827012,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.5384615384615384,0.5384615384615384,0.46153846153846156,0.38461538461538464,0.38461538461538464,0.46153846153846156,0.3076923076923077,0.23076923076923078,0.13680000999011105,0.10425595671404138,0.43778174070683873,0.427734375,0.5717146320213108,0.5370976396251251
D,20260628,20.0,16,44,-24.16607673155033,-24.003275989311113,-0.1628007422392166,-0.001045621243391746,0,0.21425024701597345,0.7649482069651323,0.40625,1.0801354966540895,140.64264279350124,0.8473373619198841,0.21183434047997102,0.07692307692307693,0.07692307692307693,0.46153846153846156,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.36319999000988895,0.533203125,1.0147509125611032,1.1068945414794902,1.0801354966540895,144.12689342180863,140.64264279350124,0.9938113618976702,0.8473373619198841,0.24845284047441754,0.21183434047997102,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.46153846153846156,0.38461538461538464,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.3076923076923077,0.15384615384615385,0.49372800125274796,0.36319999000988895,0.45762868480672214,0.533203125,1.080209631194717,1.0147509125611032
D,20260628,20.0,16,45,-24.86396601831125,-24.27596480154769,-0.5880012167635584,-4.743655203996722e-05,0,0.21712219850172063,0.6572962466551171,0.40625,1.7323797552729898,225.5702806345039,0.6324530846050558,0.15811327115126395,0.15384615384615385,0.15384615384615385,0.38461538461538464,0.46153846153846156,0.38461538461538464,0.3076923076923077,0.3808004455640909,0.3935546875,0.7318604961325608,1.9220504857516738,1.7323797552729898,250.2669903322492,225.5702806345039,0.7133324115331988,0.6324530846050558,0.1783331028832997,0.15811327115126395,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.38461538461538464,0.6153846153846154,0.46153846153846156,0.15384615384615385,0.38461538461538464,0.38461538461538464,0.3076923076923077,0.5268800005187556,0.3808004455640909,0.177734375,0.3935546875,0.6276102634016484,0.7318604961325608
D,20260628,20.0,16,46,-24.366987311948858,-26.71975262605035,2.352765314101493,0.0013859254705447643,1,0.12535964561501922,0.6620521991723891,0.625,2.4814263074326766,323.10238378029646,0.6738571381887917,0.16846428454719792,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.38461538461538464,0.3076923076923077,0.3076923076923077,0.4700159843196161,0.3525390625,1.0697270233205234,2.7087957996262766,2.7087957996262766,352.7077864096715,352.7077864096715,0.684243079139599,0.684243079139599,0.17106076978489976,0.17106076978489976,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.38461538461538464,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.38461538461538464,0.5076077278061202,0.5076077278061202,0.29296875,0.29296875,0.5848526351268827,0.5848526351268827
D,20260628,20.0,16,47,-27.008431098597065,-22.783227707984416,-4.2252033906126485,-0.002502842200491625,0,0.2238513890429381,0.700820570799153,0.28125,1.6084981577377129,209.4398642887647,0.7593710449734029,0.18984276124335073,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.23076923076923078,0.3076923076923077,0.6191995544359096,0.4716796875,1.1217703316384153,1.6811517112399947,1.6084981577377129,218.899962401041,209.4398642887647,0.8576082973863703,0.7593710449734029,0.21440207434659259,0.18984276124335073,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.38461538461538464,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.3076923076923077,0.7076730429489468,0.6191995544359096,0.5826178128366797,0.4716796875,0.9206753877311384,1.1217703316384153
D,20260628,20.0,16,48,-25.776524131441093,-21.96657785030485,-3.8099462811362415,-0.003299317539517208,0,0.11464292637748912,0.6907653959741694,0.34375,2.076349965506175,270.35806842528325,0.6918985470143288,0.1729746367535822,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.23076923076923078,0.4700159843196161,0.4921875,1.1040665080466185,2.1146288253795382,2.076349965506175,275.34229497129405,270.35806842528325,0.8068920623421812,0.6918985470143288,0.2017230155855453,0.1729746367535822,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.38461538461538464,0.3076923076923077,0.07692307692307693,0.3076923076923077,0.3076923076923077,0.23076923076923078,0.8631999900098889,0.4700159843196161,0.6409918533267973,0.4921875,1.078200250561513,1.1040665080466185
D,20260628,20.0,16,49,-24.932606275140998,-26.126366809590028,1.19376053444903,0.0002450984199721968,1,0.10948637026330185,0.6848837833629671,0.46875,0.5302446421378826,69.04227111170347,0.6758073570191949,0.16895183925479873,0.23076923076923078,0.07692307692307693,0.46153846153846156,0.46153846153846156,0.38461538461538464,0.3076923076923077,0.3808004455640909,0.3916015625,0.6406700401764199,0.5352696278596738,0.5352696278596738,69.6965661275617,69.6965661275617,0.6573643625575062,0.6573643625575062,0.16434109063937655,0.16434109063937655,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.3076923076923077,0.5384615384615384,0.5384615384615384,0.23076923076923078,0.23076923076923078,0.46153846153846156,0.46153846153846156,0.4375457994756286,0.4375457994756286,0.18359375,0.18359375,0.4532170337186133,0.4532170337186133
D,20260628,30.0,4,0,-21.265460743346935,-22.327777454072777,1.0623167107258418,0.0020180038823859542,1,0.5484438616038225,0.8247511994575351,0.25,0.3590982225293949,46.757581058514965,0.4138027311991795,0.10345068279979487,0.25,0.25,0.5,0.5,0.5,0.25,0.2211199646117165,0.318359375,0.45834653708586115,0.30944689770846245,0.30944689770846245,40.29256480578938,40.29256480578938,0.2933100246940648,0.2933100246940648,0.0733275061735162,0.0733275061735162,0.5,0.5,0.25,0.25,0.75,0.75,0.75,0.75,0.25,0.25,0.5,0.5,0.15197041008026352,0.15197041008026352,0.11685367107011957,0.11685367107011957,0.4085336923433177,0.4085336923433177
D,20260628,30.0,4,1,-19.761530339697575,-19.170847136097706,-0.5906832035998697,-0.0013961249584299729,0,0.24510574358104506,0.706794039722578,0.375,0.1967710338501043,25.621228365899,0.42748514517691,0.1068712862942275,0.25,0.25,0.75,0.25,0.75,0.25,0.04265596898039805,0.48876953125,0.49871212670594905,0.38474068949200896,0.1967710338501043,50.096443944272,25.621228365899,0.1358224561699725,0.42748514517691,0.03395561404249312,0.1068712862942275,0.5,0.25,0.25,0.25,0.5,0.75,1.0,0.25,0.5,0.75,0.5,0.25,0.2637101126784706,0.04265596898039805,0.06849354068302449,0.48876953125,0.3441678651787995,0.49871212670594905
D,20260628,30.0,4,2,-19.486896580475886,-24.593334249695012,5.106437669219126,0.008199598398103327,1,0.7759359413312187,0.8817111749184967,0.25,0.3098109257757808,40.33996429372146,0.3499716474765857,0.08749291186914643,0.25,0.25,0.75,0.25,0.75,0.25,0.04265596898039805,0.30224609375,0.4257684148587488,0.3525538050625639,0.3525538050625639,45.90544336752134,45.90544336752134,0.09742271449642476,0.09742271449642476,0.02435567862410619,0.02435567862410619,0.5,0.5,0.25,0.25,0.5,0.5,1.0,1.0,0.25,0.25,0.75,0.75,0.2682978905402465,0.2682978905402465,0.07627010339226414,0.07627010339226414,0.3012070925185867,0.3012070925185867
D,20260628,30.0,4,3,-24.852259103577403,-26.519141143978757,1.6668820404013545,0.0009549776108163967,1,0.2934020856274413,0.7373356753325216,0.0,2.1654501249320575,281.9596516838617,0.920369357310277,0.23009233932756926,0.25,0.25,0.25,0.25,0.25,0.25,1.1420800253981724,0.83837890625,1.416812501188864,2.1493199702743686,2.1493199702743686,279.8593711294751,279.8593711294751,0.9964538370023925,0.9964538370023925,0.24911345925059813,0.24911345925059813,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.8309324043385437,0.8309324043385437,0.9714180705833337,0.9714180705833337,1.2851286469267196,1.2851286469267196
D,20260628,30.0,4,4,-22.24177985306705,-26.274024585923065,4.0322447328560145,0.0037668379395673457,1,0.7341812133039232,0.8566938633721087,0.125,0.3098109257757808,40.33996429372146,0.3130911005062049,0.07827277512655123,0.25,0.25,0.75,0.25,0.75,0.25,0.04265596898039805,0.32421875,0.32858152538361163,0.22296699632986944,0.22296699632986944,29.032160980451753,29.032160980451753,0.057833516816175476,0.057833516816175476,0.014458379204043869,0.014458379204043869,0.75,0.75,0.25,0.25,0.75,0.75,1.0,1.0,0.25,0.25,1.0,1.0,0.18623811144736638,0.18623811144736638,0.05994801325270194,0.05994801325270194,0.19667137124987344,0.19667137124987344
D,20260628,30.0,4,5,-18.433083446508217,-22.618052845691174,4.1849693991829575,0.009561510496385824,1,0.5642217602555506,0.8160127289823733,0.25,0.6264744170973106,81.57218972621232,0.3231591985376361,0.08078979963440902,0.25,0.25,0.5,0.5,0.5,0.25,0.32153600436868157,0.28662109375,0.5265714629197307,0.6164565444569738,0.6164565444569738,80.26777922616847,80.26777922616847,0.34253794953543976,0.34253794953543976,0.08563448738385994,0.08563448738385994,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.25,0.25,0.75,0.75,0.5876342218452955,0.5876342218452955,0.035913482448270084,0.035913482448270084,0.5897289773431905,0.5897289773431905
D,20260628,30.0,4,6,-16.935531228095286,-17.726301479408264,0.7907702513129777,0.003898484393531885,1,0.6606633614266111,0.836777911100852,0.125,2.028668090931867,264.1494910067535,0.7564007695501277,0.18910019238753192,0.25,0.25,0.5,0.5,0.5,0.5,0.35791997460182756,0.3203125,0.596877558137609,2.09003324775004,2.09003324775004,272.1397458007865,272.1397458007865,0.8146079556792567,0.8146079556792567,0.20365198891981418,0.20365198891981418,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.4262038894459046,0.4262038894459046,0.37637106313938995,0.37637106313938995,0.5893705755890801,0.5893705755890801
D,20260628,30.0,4,7,-18.372548898832264,-21.298096672420282,2.9255477735880184,0.007414844885970811,1,0.6537966255908847,0.8670701746051497,0.375,0.1967710338501043,25.621228365899,0.35883821951207034,0.08970955487801759,0.25,0.25,0.75,0.25,0.75,0.25,0.04265596898039805,0.31005859375,0.4176964534307033,0.39759708469584265,0.39759708469584265,51.77045373643785,51.77045373643785,0.25678336860923234,0.25678336860923234,0.06419584215230809,0.06419584215230809,0.25,0.25,0.25,0.25,0.5,0.5,0.75,0.75,0.25,0.25,0.25,0.25,0.36146164835152905,0.36146164835152905,0.11964658503390435,0.11964658503390435,0.5201581968993445,0.5201581968993445
D,20260628,30.0,4,8,-19.94610117455325,-23.073069001357744,3.1269678268044956,0.004575671509322182,1,0.5903248483659825,0.8275262221670647,0.375,0.1967710338501043,25.621228365899,0.2951501632232447,0.07378754080581118,0.5,0.5,0.75,0.5,0.75,0.5,0.04265596898039805,0.1650390625,0.19257073445488262,0.3401572479896081,0.3401572479896081,44.291308331980225,44.291308331980225,0.20641457687619927,0.20641457687619927,0.05160364421904982,0.05160364421904982,0.5,0.5,0.25,0.25,0.5,0.5,0.75,0.75,0.25,0.25,0.75,0.75,0.22551288825776444,0.22551288825776444,0.034368955396226086,0.034368955396226086,0.22797236279046384,0.22797236279046384
D,20260628,30.0,4,9,-19.573584470910554,-19.67949051557521,0.10590604466465692,5.877711917457763e-05,1,0.1811670550673866,0.7051754481145798,0.5,2.5961050050804304,338.03450586984775,0.558738422999254,0.1396846057498135,0.25,0.25,0.5,0.25,0.5,0.25,0.536383970233146,0.41943359375,0.7648020436535873,2.7728437227274196,2.7728437227274196,361.04735973013277,361.04735973013277,0.4769102142515564,0.4769102142515564,0.1192275535628891,0.1192275535628891,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.25,0.25,0.5,0.5,0.8784280793367535,0.8784280793367535,0.08056640625,0.08056640625,0.8822080491074997,0.8822080491074997
D,20260628,30.0,4,10,-20.0293729251672,-20.392881412046854,0.3635084868796561,0.0008089611888954257,1,0.634006984830044,0.8545191034325017,0.25,0.1967710338501043,25.621228365899,0.3180360615034496,0.0795090153758624,0.5,0.25,0.75,0.5,0.75,0.25,0.04265596898039805,0.2705078125,0.35179857105519546,0.35948830822233213,0.35948830822233213,46.8083734664495,46.8083734664495,0.1327326013682927,0.1327326013682927,0.03318315034207318,0.03318315034207318,0.5,0.5,0.25,0.25,0.5,0.5,1.0,1.0,0.25,0.25,0.5,0.5,0.2627762722698853,0.2627762722698853,0.1208272344662864,0.1208272344662864,0.306160047421911,0.306160047421911
D,20260628,30.0,4,11,-21.28899829532805,-24.220204351155225,2.9312060558271753,0.003406248336800118,1,0.810098438914232,0.8910184770920756,0.125,2.07989765458745,270.8200071077409,0.6913709038789141,0.17284272596972852,0.25,0.25,0.25,0.75,0.25,0.5,0.7788800353882834,0.1240234375,0.7886974369141706,2.1330325333322757,2.1330325333322757,277.7386111109734,277.7386111109734,0.7999678723057633,0.7999678723057633,0.19999196807644082,0.19999196807644082,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.6576053362784968,0.6576053362784968,0.5999498039438693,0.5999498039438693,0.8988697359121678,0.8988697359121678
D,20260628,30.0,4,12,-17.66987246246227,-20.301987681321396,2.632115218859127,0.007531956883524852,1,0.6613364371339135,0.8191821868033468,0.125,0.3098109257757808,40.33996429372146,0.43369436385433197,0.10842359096358299,0.25,0.25,0.75,0.25,0.75,0.25,0.04265596898039805,0.47216796875,0.4857698252203318,0.1444691229884899,0.1444691229884899,18.811083722459625,18.811083722459625,0.12190324174803101,0.12190324174803101,0.030475810437007752,0.030475810437007752,0.75,0.75,0.5,0.5,0.75,0.75,1.0,1.0,0.75,0.75,0.75,0.75,0.06387779573367416,0.06387779573367416,0.019846363476272,0.019846363476272,0.1487394174790107,0.1487394174790107
